Country,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Saint Martin,663,0.310166667,0.105833333,0.016916667,0.219333333,0.052416667,-0.273,-0.138333333,-0.346,-0.221416667,0.21925,0.086166667,-0.276583333,-0.15925,0.182333333,-0.338166667,-0.34025,-0.3755,0.218333333,0.210583333,-0.023666667,0.422083333,0.35325,0.001166667,0.433666667,0.029333333,0.012,0.054416667,0.549583333,0.307916667,0.016583333,0.26875,0.267333333,0.220333333,0.333416667,0.33925,0.720333333,0.226833333,0.563583333,0.910833333,0.514583333,0.22275,0.5785,0.70825,0.847416667,0.504,0.902333333,0.80625,0.855083333,0.310416667,0.638583333,1.026,0.698333333,0.80925,0.533
Samoa,882,0.0525,-0.096916667,-0.121666667,0.102083333,-0.1195,-0.360833333,0.023583333,-0.346333333,-0.230666667,0.165166667,0.021,-0.333833333,0.038166667,0.344416667,-0.135583333,0.045,0.008333333,0.03675,-0.0815,0.153666667,0.25125,0.027916667,0.171083333,0.1865,0.124166667,0.20875,0.199,0.11925,0.3405,0.007333333,0.388583333,0.379083333,0.289166667,0.052916667,0.278916667,0.567333333,0.375833333,0.236916667,0.651916667,0.310333333,0.368333333,0.483833333,0.766666667,0.552666667,0.58775,0.654333333,0.365,0.67925,0.201166667,0.258333333,0.691666667,0.245583333,0.456666667,0.7065
San Marino,674,0.1855,0.800083333,-0.3905,-0.321916667,-0.015583333,-0.428416667,0.339916667,0.338333333,-0.016416667,-0.22125,-0.008,-0.070583333,-0.048416667,-0.134416667,0.117416667,0.355583333,-0.401583333,0.328166667,-0.573166667,0.166666667,-0.627,-0.086833333,0.568916667,0.385916667,-0.330916667,0.177166667,0.193416667,0.203166667,0.734416667,0.338166667,0.861333333,-0.03475,0.794,0.652166667,1.555583333,0.401083333,0.146166667,0.853,0.983583333,0.959,1.512583333,1.21125,1.208083333,1.427083333,0.696833333,0.018666667,0.86,1.440833333,1.277666667,1.421,0.485083333,1.524916667,1.397916667,1.185625
Sao Tome And Principe,678,0.09475,-0.169833333,-0.094416667,0.233833333,-0.201416667,-0.082666667,0.261083333,-0.053166667,-0.041166667,0.129583333,0.1685,-0.15675,0.021333333,0.394166667,-0.136916667,-0.194083333,-0.348333333,0.2075,0.049916667,0.390583333,0.265333333,-0.050833333,-0.19075,0.007833333,0.33225,0.06425,-0.033,0.4685,0.41575,0.059416667,0.226583333,0.186166667,-0.120083333,0.19125,0.232833333,0.528416667,0.15975,0.230166667,0.922583333,0.373416667,0.279,0.146333333,0.48575,0.657333333,0.574583333,0.499583333,0.790166667,0.799416667,0.685,1.046,0.8565,0.574166667,0.483083333,0.6225
Saudi Arabia,682,0.344083333,-0.196583333,0.501916667,0.2215,-0.4555,0.032583333,0.469,-0.557083333,-0.303666667,0.46925,0.247916667,-0.504416667,-0.460083333,0.048166667,-0.192666667,-0.455,-0.395666667,0.364583333,0.313416667,0.684583333,0.387333333,0.340333333,-0.722833333,-0.580666667,-0.570416667,-0.284666667,-0.08225,0.586166667,0.411833333,-0.251,0.28875,0.04625,-0.95875,0.011,0.567583333,0.259166667,0.703,0.137666667,1.12375,1.210583333,0.912916667,1.039666667,0.897333333,1.086666667,0.789,0.7655,0.828583333,0.952583333,0.74775,1.09775,1.800083333,0.90525,1.258916667,2.01075
Senegal,686,-0.025833333,-0.011333333,0.123,0.2085,0.003333333,-0.448833333,0.145083333,-0.454416667,-0.23725,0.669333333,0.532166667,-0.207583333,0.165583333,0.4245,-0.4765,-0.328166667,-0.377166667,0.503666667,0.114333333,0.596416667,0.506666667,0.457916667,-0.073583333,1.0145,0.29025,0.233083333,-0.019333333,0.8355,0.336583333,0.235833333,0.468,0.450333333,0.419833333,0.6065,0.201083333,0.516916667,0.735666667,0.781333333,1.21425,0.087333333,0.486083333,0.896333333,0.938166667,0.664166667,0.812083333,0.915083333,0.59075,0.776833333,0.756083333,0.43375,1.262333333,0.734916667,0.595583333,1.2615
Serbia,688,0.474833333,0.644166667,-0.169166667,-0.16125,-0.467333333,-0.447833333,0.66475,0.156166667,0.280583333,-0.394666667,-0.1015,-0.036416667,0.159083333,-0.401583333,0.110333333,0.280166667,-0.774083333,0.467583333,-0.618083333,0.326166667,-0.804416667,-0.045333333,0.154,0.271083333,-0.17875,-0.495583333,-0.01125,0.044916667,0.316166667,0.447416667,1.036083333,-0.412916667,0.815583333,0.254416667,1.52225,0.116166667,-0.335083333,-0.176,0.408333333,0.75725,1.631,0.753166667,1.253416667,0.6355,0.4565,-0.237416667,0.414166667,1.585916667,1.506333333,1.252166667,0.8325,0.663,1.29175,2.683625
Seychelles,690,-0.109333333,0.124666667,0.116583333,-0.069333333,-0.105166667,-0.2575,0.108,0.075166667,-0.184666667,0.247583333,0.2345,-0.319833333,0.03975,0.33125,-0.305,-0.236583333,-0.170166667,0.125166667,0.280833333,0.13275,0.19725,0.138083333,0.354666667,0.481666667,-0.216,-0.098416667,0.237166667,0.582833333,0.42325,0.1045,0.380083333,0.489666667,0.113166667,0.124583333,0.461833333,0.45775,0.07175,0.527916667,0.814416667,0.296833333,0.33925,0.627833333,0.691083333,0.845416667,0.41775,0.628416667,0.630166667,0.872583333,0.536833333,0.90125,0.904833333,0.891666667,0.932583333,0.611625
Sierra Leone,694,0.0995,-0.061916667,-0.129916667,0.184416667,-0.13575,-0.273916667,0.001,-0.194,-0.003833333,0.267666667,0.234583333,-0.235833333,0.119333333,0.48625,-0.02,-0.128416667,-0.32475,0.208333333,0.098166667,0.384166667,0.324,0.187833333,0.084416667,0.483416667,0.232916667,0.11925,-0.09425,0.7135,0.374916667,0.192333333,0.381416667,0.451583333,0.227166667,0.438833333,0.18825,0.408166667,0.5345,0.4995,0.90575,0.3515,0.376833333,0.65675,0.822666667,0.822416667,0.808916667,0.858583333,0.54775,0.667416667,0.80875,0.815,1.007166667,0.75625,0.506416667,0.778
Singapore,702,0.139416667,-0.063,-0.229166667,-0.018833333,-0.125333333,-0.157083333,0.097833333,-0.10825,-0.044333333,0.272416667,0.064583333,-0.1845,0.152,0.16975,-0.117416667,-0.152,-0.23125,0.032,0.114583333,0.16975,0.166416667,0.191,0.0465,0.514916667,-0.3065,0.030083333,0.057833333,0.391583333,0.27725,0.002333333,0.34,0.204083333,0.207416667,0.138833333,0.29775,0.2825,0.253333333,0.598916667,0.985916667,0.22675,0.3065,0.399333333,0.616083333,0.521833333,0.538666667,0.703583333,0.538416667,0.34,0.277666667,0.683333333,0.8135,0.492166667,0.513583333,0.812875
Sint Maarten,534,0.310166667,0.105833333,0.016916667,0.219333333,0.052416667,-0.273,-0.138333333,-0.346,-0.221416667,0.21925,0.086166667,-0.276583333,-0.15925,0.182333333,-0.338166667,-0.34025,-0.3755,0.218333333,0.210583333,-0.023666667,0.422083333,0.35325,0.001166667,0.433666667,0.029333333,0.012,0.054416667,0.549583333,0.307916667,0.016583333,0.26875,0.267333333,0.220333333,0.333416667,0.33925,0.720333333,0.226833333,0.563583333,0.910833333,0.514583333,0.22275,0.5785,0.70825,0.847416667,0.504,0.902333333,0.80625,0.855083333,0.310416667,0.638583333,1.026,0.698333333,0.80925,0.533
Slovakia,703,0.339916667,0.779583333,-0.58,-0.529416667,-0.42525,-1.00925,0.683583333,0.568833333,0.258333333,-0.36525,-0.366333333,0.10925,0.317333333,-0.031666667,0.598916667,0.819166667,-0.278333333,0.433416667,-0.659166667,0.239166667,-1.0255,0.121083333,0.514833333,0.886333333,-0.017,-0.818083333,-0.025166667,-0.546916667,0.38375,1.02625,1.01675,-0.060833333,1.027166667,0.282166667,1.597583333,0.453,-0.573833333,0.073083333,0.633583333,0.975583333,1.782,0.60775,1.436416667,0.787083333,0.445583333,0.236916667,0.828333333,1.778916667,1.697416667,1.301666667,0.373,1.146,1.173166667,1.985625
Slovenia,705,0.315583333,0.785583333,-0.802166667,-0.452833333,-0.215833333,-0.575666667,0.528083333,0.40175,0.051166667,-0.310083333,-0.188666667,-0.050666667,-0.037666667,-0.17475,0.410666667,0.636083333,-0.199166667,0.533333333,-0.672166667,0.239416667,-0.683583333,0.123583333,0.561583333,0.614333333,-0.247333333,-0.265083333,-0.05225,-0.003166667,0.686333333,0.798,0.996333333,0.028,1.195333333,0.62,1.772,0.559583333,-0.285,0.652916667,0.867333333,0.956916667,1.860583333,1.164666667,1.60725,1.279666667,0.51125,0.065083333,0.993416667,1.732583333,1.517916667,1.507416667,0.464,1.478083333,1.54825,2.01475
Solomon Islands,090,-0.028333333,-0.017416667,0.027,-0.12925,0.040416667,-0.4055,-0.15125,-0.157583333,-0.145666667,0.171916667,0.0405,-0.193,-0.232083333,0.348416667,0.113666667,0.057416667,-0.057583333,0.167416667,0.234416667,0.264916667,0.251166667,0.376916667,0.05025,0.29725,0.206416667,0.3235,0.334333333,0.265416667,0.589583333,0.301916667,0.574916667,0.303416667,0.311916667,0.091,0.103083333,0.5105,0.434916667,0.260416667,0.684333333,0.30425,0.57475,0.758333333,0.685416667,0.68975,0.488583333,0.693333333,0.517416667,0.631416667,0.493916667,0.697833333,0.89625,0.54575,0.49,0.52025
Somalia,706,-0.11375,0.136416667,-0.081,-0.374583333,-0.129083333,-0.410333333,-0.103833333,0.031166667,-0.302333333,0.215,0.046333333,-0.054416667,0.433833333,0.32425,-0.140416667,-0.577083333,-0.288583333,0.2815,0.415333333,0.295666667,0.5235,0.147916667,0.193083333,0.518,-0.094833333,-0.10975,0.125,0.5225,0.573,-0.052,0.232666667,0.346083333,0.34825,-0.00025,0.355,0.25325,0.216,0.312333333,0.639916667,0.5895,0.80025,0.567833333,0.606,0.877166667,0.773666667,0.922416667,0.743166667,0.96275,0.541333333,1.035083333,0.911,1.014416667,1.0285,1.065625
South Africa,710,0.181583333,0.155166667,0.348666667,0.115833333,-0.128,0.009916667,0.416666667,-0.082166667,-0.346416667,0.382333333,0.33025,-0.10425,0.231166667,0.194416667,-0.214583333,-0.2395,-0.426166667,0.27,0.01975,0.399833333,0.219833333,-0.27425,0.362083333,0.813583333,0.578166667,0.666083333,0.565,0.713583333,0.238833333,0.016166667,0.338333333,0.362,0.866166667,0.81275,0.22475,0.48075,-0.131333333,0.22525,0.705333333,1.1555,0.195583333,0.477916667,0.559416667,0.871666667,0.692833333,0.827916667,0.2075,0.59625,0.566083333,0.496,0.912666667,0.162416667,0.456916667,-0.064625
South Georgia And The South Sandwich Isla,239,0.19875,-0.257833333,0.409083333,-0.102833333,-0.60675,0.255166667,-0.395166667,-0.020916667,0.43825,0.171,0.075916667,0.017916667,-0.51025,0.001083333,0.034333333,0.040583333,0.093416667,0.203,0.334583333,0.147,-0.301916667,0.452166667,0.5365,0.335916667,0.087083333,0.46475,0.42875,-0.244583333,0.055583333,1.035583333,0.725333333,0.10125,0.32,0.818833333,-0.083416667,0.193166667,0.6425,0.243416667,0.9595,1.161083333,0.588583333,1.056333333,0.22925,0.507833333,0.919583333,0.590416667,0.882666667,0.011666667,0.628416667,0.82125,1.141083333,1.069166667,0.462166667,0.788625
South Korea,239,0.6495,0.789,-0.006166667,-0.601,0.498166667,-0.337166667,-0.06575,-0.04375,-0.133583333,-0.641916667,-0.37875,-0.169583333,0.043833333,0.342416667,-0.701666667,0.525,-0.369833333,0.271333333,0.717833333,0.58575,-0.826416667,-0.61575,0.379833333,0.274,-0.287416667,0.087166667,-0.488083333,0.26925,0.13625,0.861833333,1.1395,0.317916667,0.51375,-0.118083333,1.390416667,0.23725,0.075,0.728833333,1.55925,0.943416667,0.485333333,0.752583333,0.727166667,0.556583333,1.275083333,0.266666667,0.813333333,1.202916667,0.937916667,0.859333333,0.54975,0.2735,0.301666667,1.6705
Spain,724,0.1415,0.996083333,0.172583333,-0.24475,0.42475,0.014916667,0.329916667,0.057916667,0.298833333,-0.428666667,0.08,-0.548416667,-0.829333333,-0.219833333,-0.315833333,-0.26575,-0.205,-0.0915,0.076666667,0.191666667,-0.03575,0.63325,0.565,0.5545,-0.27425,0.491833333,0.23625,0.820916667,0.521333333,1.405916667,1.122083333,0.367166667,0.31525,-0.139333333,1.011,1.432166667,0.51125,1.465916667,0.912,0.7265,0.82875,0.976083333,1.007916667,1.356916667,0.756416667,0.663583333,1.465916667,0.601333333,0.5895,1.328083333,0.606,1.681083333,0.94,1.218875
Sri Lanka,144,-0.1415,-0.165166667,-0.091083333,-0.073,0.06,-0.091083333,0.24075,-0.117333333,-0.044166667,0.234666667,0.032916667,-0.337416667,-0.017416667,0.27575,-0.2855,-0.209333333,-0.029,0.05925,0.145,0.381333333,0.474833333,0.155083333,0.22675,0.647,-0.097833333,0.170166667,0.2355,0.659666667,0.433416667,0.11125,0.34875,0.38,0.089833333,0.187416667,0.18525,0.4075,0.219583333,0.477666667,0.97325,0.18125,0.28975,0.483083333,0.615916667,0.617416667,0.426333333,0.543833333,0.392,0.3765,0.261166667,0.565416667,0.7035,0.489166667,0.769833333,0.995125
Sudan,736,0.321583333,-0.61425,0.1205,0.350666667,-0.488666667,-0.104666667,0.2225,-0.532833333,-0.2915,0.540333333,-0.082166667,-0.397833333,0.14075,0.443083333,-0.321666667,-0.137,0.286333333,-0.297416667,-0.001083333,0.53,0.516333333,0.15375,-0.046,-0.123416667,0.406833333,0.254083333,0.08325,0.546666667,0.232083333,-0.428166667,0.484083333,0.35525,-0.280333333,0.52025,0.097333333,0.338833333,0.590666667,0.534,0.643,0.5595,0.296583333,0.565833333,0.745416667,0.69375,0.733333333,0.872833333,0.569416667,0.4875,0.6815,1.187916667,1.487666667,0.647583333,0.7085,1.412
Suriname,740,-0.027416667,-0.006583333,0.081166667,0.044833333,0.084333333,0.055083333,0.210833333,-0.145416667,-0.233166667,0.561916667,0.092416667,-0.4765,-0.119,-0.039916667,-0.378833333,-0.38825,-0.201,0.003666667,0.0825,0.265916667,0.333333333,0.058,0.117166667,0.341416667,-0.32575,-0.2305,0.060833333,0.736833333,0.1945,-0.071333333,0.247083333,0.246416667,0.375583333,0.159583333,0.136083333,0.615333333,0.391583333,0.617166667,0.970166667,0.2925,0.156083333,0.374083333,0.473916667,0.765583333,0.720333333,1.053916667,0.615666667,0.478583333,0.4895,0.803083333,0.982583333,0.6305,0.759416667,0.52725
Svalbard And Jan Mayen,744,0.680916667,0.168333333,-0.9695,-2.126833333,-0.151083333,-0.25775,-1.424833333,-0.690666667,-2.302666667,-0.622666667,-0.708,-0.828916667,2.194833333,-0.538083333,2.099166667,-0.751416667,1.475583333,-0.15975,-1.11725,-0.944,-0.614166667,-0.691166667,-0.73975,-0.3785,2.966583333,0.78575,-0.261916667,-0.595916667,-1.66925,-0.549333333,1.941833333,0.764416667,0.547333333,-0.278916667,-0.032583333,-0.205583333,0.837,-0.195333333,-0.208416667,1.65225,1.634333333,1.079166667,1.036333333,-0.434333333,1.011166667,2.2095,3.133583333,2.369583333,1.41925,1.88375,1.348416667,2.05375,3.599,1.998
Swaziland,748,-0.192666667,0.199666667,0.448916667,-0.149583333,-0.147166667,-0.162916667,0.211333333,-0.139333333,-0.2315,0.461166667,0.5545,-0.146,-0.180333333,-0.043833333,-0.006333333,-0.268416667,-0.209666667,0.488,0.15825,0.334916667,0.037333333,-0.355916667,0.367916667,0.876833333,0.068166667,0.621,0.47825,0.658,0.437,0.267166667,0.2515,0.452416667,1.309833333,0.765,0.010416667,0.579333333,0.151,0.1925,0.905416667,0.828833333,0.0635,0.586,0.636166667,1.037166667,0.509916667,1.01575,0.306833333,0.655,0.460666667,0.333,0.796333333,0.399,0.61175,-0.00175
Sweden,752,0.174416667,1.27025,-0.649166667,-0.14925,0.527916667,-0.6305,-1.3105,0.43325,-0.587333333,-0.52975,-0.651083333,0.081833333,0.990166667,0.521416667,1.333416667,1.561666667,-0.386583333,-0.17575,-0.7735,-0.613833333,-0.624583333,-0.768916667,0.522,0.76525,0.792083333,-1.7315,-0.293083333,-1.143583333,0.6025,1.909083333,1.997916667,0.959,1.37225,0.445,0.379916667,0.566,-0.10825,1.230583333,0.372916667,1.043916667,1.921,0.639666667,1.295333333,1.233,1.14775,1.500166667,1.854166667,1.580583333,1.718,1.002416667,-0.8415,2.01875,0.472833333,1.69975
Switzerland,756,0.11325,1.058,-0.612583333,-0.782916667,0.292,-0.634416667,0.338666667,0.383416667,-0.038083333,-0.322416667,-0.279333333,0.164166667,-0.196583333,-0.138583333,0.370083333,0.34725,0.2615,0.27675,-0.497333333,-0.012583333,-0.561583333,0.028916667,0.698583333,0.694833333,-0.27725,-0.218416667,0.052083333,0.037083333,0.824583333,1.035916667,1.155583333,0.305,0.959666667,0.517333333,1.721083333,0.651916667,-0.125416667,1.112416667,0.858,0.802833333,1.462666667,0.87975,1.384833333,1.56975,0.746083333,0.473916667,1.23775,1.45275,1.009666667,1.200666667,0.1265,1.747333333,1.05925,1.0775
Syria,760,0.775083333,-0.161666667,1.097583333,0.36075,-0.6765,-0.111333333,0.926,-1.104,-0.01625,0.2045,0.489083333,-0.215583333,-0.930166667,-0.233666667,-0.199416667,-0.25925,-0.631833333,0.098083333,0.379916667,0.839833333,-0.015,0.266583333,-0.816916667,-0.592666667,-0.1495,0.243166667,0.306583333,-0.005333333,-0.218,0.30125,0.243166667,0.1795,-1.271416667,-0.254333333,0.751833333,0.18225,0.603416667,-0.366333333,1.115333333,0.981,0.473333333,1.09625,0.556583333,0.539333333,0.47325,0.441916667,0.444,0.7415,0.861166667,0.770083333,2.409333333,0.307,1.057583333,1.721125
Taiwan,158,0.237666667,0.2095,-0.259166667,-0.226666667,0.138666667,-0.012583333,0.4585,-0.261833333,-0.535,-0.168833333,-0.100166667,-0.312416667,-0.1705,0.225083333,-0.041916667,0.111,-0.329416667,0.268,0.001416667,0.0975,0.224333333,-0.062333333,-0.06775,0.217166667,-0.299416667,-0.159333333,-0.349416667,0.245666667,0.061333333,-0.07575,0.21275,0.352916667,-0.135166667,0.229333333,0.565083333,-0.08975,0.087916667,0.228666667,1.185583333,0.4325,0.4445,0.536166667,0.876,0.625666667,0.378,0.269083333,0.860916667,0.794166667,0.454416667,0.625166667,0.485333333,0.01175,0.298333333,0.755
Tajikistan,762,-0.2345,0.371583333,-0.030583333,0.843166667,-0.843166667,0.025333333,0.301333333,-0.326,-0.061916667,-0.85375,0.663,0.937166667,-1.195833333,0.390416667,-0.539916667,-0.354333333,-0.416666667,0.4565,0.17175,0.396083333,0.931,0.793333333,-0.078916667,0.70975,-0.18325,0.815833333,0.34025,0.414666667,1.10625,-0.17375,0.989333333,0.279333333,0.2205,-0.067333333,0.51025,0.598666667,0.065333333,1.242416667,0.906416667,1.215,1.182583333,1.508166667,1.08125,0.680166667,1.628083333,0.9745,1.321333333,1.231166667,0.964666667,0.886916667,1.354083333,1.141583333,0.127583333,2.352625
Tanzania,834,-0.012333333,0.191333333,-0.113416667,-0.298166667,-0.254416667,-0.2135,0.13875,0.0225,-0.363666667,0.354583333,0.041083333,-0.362583333,0.074083333,0.113416667,-0.19325,-0.05175,0.101916667,0.257333333,0.030916667,0.071916667,0.322916667,0.14825,0.233583333,0.786333333,0.080666667,0.0395,0.24775,0.764,0.592083333,-0.022,0.384333333,0.361166667,0.473,0.36,0.532416667,0.676416667,0.426666667,0.61875,0.728166667,0.318166667,0.461583333,0.4175,0.67175,0.951083333,0.71625,1.393416667,0.715416667,0.5955,0.376416667,0.82,0.937666667,0.739416667,0.738666667,0.44275
Thailand,764,0.261083333,-0.037666667,-0.193916667,-0.201,-0.086416667,0.008083333,0.48625,-0.23225,0.026083333,0.24375,0.072333333,-0.659916667,0.065666667,0.109583333,-0.321583333,-0.1735,-0.374083333,0.039,0.168666667,0.498833333,0.475666667,-0.1175,-0.143,0.135,-0.199666667,-0.0645,-0.181333333,0.321166667,0.06975,-0.009083333,0.260666667,0.323333333,-0.038833333,-0.032916667,0.147,0.199916667,-0.1445,0.305166667,1.049666667,-0.10775,-0.027833333,0.349833333,0.456083333,0.319,0.17,0.503166667,0.414833333,0.306916667,-0.108,0.318083333,1.059666667,-0.078333333,0.959,1.534875
Timor Leste,626,-0.193833333,-0.301166667,-0.105416667,-0.598083333,-0.054333333,-0.457916667,-0.138916667,-0.33075,0.087333333,0.069583333,0.285083333,0.038583333,-0.032166667,0.730166667,0.186333333,0.119083333,-0.179916667,-0.29925,0.426916667,0.145166667,0.120083333,0.287083333,-0.468333333,0.346833333,0.070666667,0.284666667,0.300666667,0.44225,0.634,0.284583333,0.281333333,0.030583333,0.468833333,0.129916667,-0.203416667,0.262583333,0.3005,-0.017166667,0.79075,-0.075,-0.093,0.213416667,0.437583333,0.425333333,0.289,0.680166667,0.02275,0.297916667,0.126916667,0.462583333,0.61225,-0.159666667,0.026083333,0.1325
Togo,768,0.0055,-0.156583333,-0.169166667,0.09275,-0.217916667,-0.143166667,0.096083333,-0.236333333,-0.091583333,0.294583333,0.324166667,-0.169166667,0.116333333,0.621083333,-0.079416667,-0.22525,-0.369333333,0.254666667,0.008916667,0.338333333,0.325583333,0.288166667,0.047166667,0.532,0.354416667,0.232916667,0.092333333,0.976833333,0.413416667,0.1325,0.576833333,0.116833333,0.0355,0.29675,0.141666667,0.371333333,0.365833333,0.285416667,0.865583333,0.340333333,0.502416667,0.4705,0.55725,0.72675,0.594916667,0.826666667,0.8285,0.923833333,0.524916667,0.770333333,1.119416667,0.832,0.479916667,0.778
Tonga,776,-0.107416667,0.1175,-0.199166667,-0.28725,0.063333333,-0.685916667,-0.4165,-0.067,0.011916667,-0.443666667,0.27575,0.455,-0.229916667,0.679916667,0.606583333,0.581166667,-0.023916667,-0.20075,-0.19925,0.096166667,0.114,0.29225,-0.110166667,0.109166667,0.36725,0.243416667,-0.216833333,-0.168916667,0.842583333,0.353666667,0.23975,0.187916667,0.176166667,-0.207666667,-0.17225,0.490083333,0.593666667,-0.013583333,0.733833333,0.4695,0.628666667,0.595083333,0.493166667,0.5195,0.491583333,0.392083333,0.416,0.778583333,0.448583333,-0.263083333,0.714416667,0.836666667,0.441666667,0.885875
Trinidad And Tobago,780,0.166416667,0.197583333,0.13175,0.197833333,-0.138083333,-0.067416667,0.122,-0.26575,-0.305916667,0.44375,0.069666667,-0.4245,-0.111666667,0.044333333,-0.3125,-0.32625,-0.281083333,0.177333333,0.255416667,0.288,0.288833333,0.399,0.079,0.421666667,-0.13375,-0.302583333,-0.134583333,0.662,0.3425,-0.06125,0.2715,0.139,0.108666667,0.347083333,0.2175,0.617916667,0.183416667,0.29125,0.936416667,0.477666667,0.237083333,0.5585,0.46425,0.736083333,0.410916667,0.81325,0.679833333,0.508,0.436666667,0.65025,1.156333333,0.627666667,0.63775,0.696625
Tunisia,788,0.610916667,0.352916667,-0.00975,0.195833333,0.066083333,-0.057166667,0.192833333,-0.083833333,0.221,-0.03375,0.074916667,-0.291583333,-0.27825,-0.057833333,-0.356,-0.285583333,-0.702416667,0.600333333,-0.254,0.1465,-0.533916667,0.237,0.477333333,0.247166667,-0.197166667,0.456416667,0.246083333,0.773416667,0.89925,0.716416667,0.899,-0.10525,0.003166667,0.537666667,1.236,0.653166667,0.4975,1.054,0.731333333,1.626916667,1.1105,1.67125,1.298416667,1.447583333,0.915083333,0.81575,1.28,1.124666667,1.174583333,1.0625,1.57975,0.964916667,1.449166667,1.857125
Turkey,792,0.600916667,0.103833333,1.138166667,0.304333333,-0.71,-0.308583333,1.433083333,-0.955333333,-0.049833333,-0.011083333,0.574583333,-0.03475,-0.778333333,-0.460583333,-0.3585,-0.27775,-0.921083333,-0.028083333,0.16025,0.891083333,0.004916667,0.5955,-0.481416667,-0.33925,0.078,0.10625,0.280916667,-0.366166667,-0.358083333,0.1955,0.0525,-0.228916667,-1.463333333,-0.702583333,0.764833333,0.208833333,0.425916667,-0.412,0.903166667,1.10725,0.221916667,1.30325,0.359,0.351333333,0.330166667,0.452916667,0.470083333,0.835333333,0.677833333,0.834833333,2.301666667,-0.0655,0.874416667,2.046625
Turkmenistan,795,-0.124333333,0.881416667,0.181916667,0.942833333,-0.8025,0.358666667,0.899833333,-0.011583333,0.172416667,-1.455833333,0.607,0.934,-1.539666667,0.37775,-0.866416667,0.48025,-0.754166667,0.301,0.063583333,0.719083333,0.427916667,1.022416667,-0.425166667,1.355166667,-0.541833333,0.572166667,0.557416667,0.47875,0.994833333,0.7035,0.966416667,0.561083333,0.076833333,-0.224583333,0.396416667,1.560916667,0.367,1.375,1.202583333,1.4185,1.438166667,1.613833333,1.419583333,0.682416667,1.703833333,1.619166667,1.55,1.342083333,0.898083333,1.395416667,2.083833333,0.826166667,0.895833333,3.6535
Turks And Caicas Islands,796,0.213916667,0.067333333,-0.098416667,0.086416667,0.167333333,-0.216416667,0.020833333,0.115666667,-0.022916667,0.175916667,-0.127916667,-0.25475,-0.021583333,0.050083333,-0.298833333,-0.052,-0.125,0.265083333,0.291416667,0.02775,0.54525,0.118916667,0.502916667,0.45,0.013583333,0.120583333,0.235,0.473166667,0.123833333,0.087333333,0.466833333,0.424416667,0.20725,0.18525,0.634416667,0.519,0.064166667,0.998,0.87375,0.361583333,0.086916667,0.376083333,0.831416667,0.945333333,0.660916667,0.627166667,0.575583333,0.7275,0.558,0.569333333,0.426333333,0.565,0.542583333,0.570555556
Uganda,800,-0.022666667,-0.020833333,-0.197333333,-0.19125,-0.2605,-0.04025,0.037833333,-0.143166667,-0.3125,0.135333333,-0.020416667,-0.18725,0.267083333,0.232416667,-0.08575,-0.02025,0.092166667,0.210083333,0.1265,0.220333333,0.563416667,0.298916667,0.23625,0.522083333,0.324083333,0.13175,0.38325,0.898,0.44375,-0.108916667,0.197083333,0.106,0.225416667,0.320916667,0.345583333,0.501583333,0.2305,0.743666667,0.67425,0.214083333,0.490916667,0.335833333,0.7605,0.773833333,0.741916667,0.959833333,0.700083333,0.4205,0.42625,0.977166667,0.852333333,0.65675,0.735666667,0.954625
Ukraine,804,0.648,0.70725,0.43825,-0.500416667,-0.44525,-0.80675,1.435666667,0.417916667,0.181416667,-1.127666667,0.244166667,0.31125,0.476833333,-0.181666667,0.390416667,1.455166667,-1.241583333,0.06875,-0.667833333,0.332166667,-1.009916667,0.854666667,0.2315,1.054666667,0.063666667,-1.3465,0.100666667,-1.7275,-0.128666667,1.61375,1.490833333,0.390166667,0.46975,-0.451583333,0.89725,0.799083333,-0.357416667,-0.305416667,0.545583333,1.59725,1.406333333,1.028666667,1.467166667,0.309666667,0.9405,1.007333333,0.544666667,2.145416667,1.64975,1.5185,1.543,0.880833333,1.380666667,3.0035
United Arab Emirates,784,-0.024333333,-0.049916667,0.11025,-0.058333333,-0.6655,-0.024416667,0.086916667,-0.169166667,-0.343583333,0.45625,0.448666667,-0.18725,-0.387333333,-0.135416667,-0.1145,-0.20375,-0.238833333,0.758916667,0.259833333,0.290166667,0.491083333,0.324916667,-0.482583333,-0.44025,-0.410166667,-0.08625,0.057333333,0.284333333,0.33025,-0.22475,0.450083333,-0.112916667,-0.525916667,0.260416667,0.587416667,0.176333333,0.50925,0.310666667,1.482583333,1.488416667,1.06775,1.199583333,1.248,1.418333333,1.294,1.182916667,1.174083333,1.346083333,0.875,1.317666667,1.861333333,1.395416667,1.615833333,1.560625
